sim,method,common_units_share
1542,CEM(T),0.934640522875817
1542,CEM(C),0.9678899082568807
1542,PSC(C),0.7084870848708487
1542,MAH(C),0.8272251308900523
1542,GEN(C),0.835820895522388
1543,CEM(T),0.959731543624161
1543,CEM(C),0.9858490566037735
1543,PSC(C),0.6892857142857143
1543,MAH(C),0.8080808080808081
1543,GEN(C),0.7788944723618091
1544,CEM(T),0.9681528662420382
1544,CEM(C),0.9855769230769231
1544,PSC(C),0.6804511278195489
1544,MAH(C),0.7801047120418848
1544,GEN(C),0.8571428571428571
1545,CEM(T),0.959731543624161
1545,CEM(C),0.9852216748768473
1545,PSC(C),0.718978102189781
1545,MAH(C),0.8118811881188119
1545,GEN(C),0.7246376811594203
1546,CEM(T),0.9673202614379085
1546,CEM(C),0.9904306220095693
1546,PSC(C),0.678714859437751
1546,MAH(C),0.817258883248731
1546,GEN(C),0.7661691542288557
1547,CEM(T),0.9444444444444444
1547,CEM(C),0.986046511627907
1547,PSC(C),0.7007575757575758
1547,MAH(C),0.7589743589743589
1547,GEN(C),0.7414634146341463
1548,CEM(T),0.9751552795031055
1548,CEM(C),0.9861111111111112
1548,PSC(C),0.7193675889328063
1548,MAH(C),0.8357487922705314
1548,GEN(C),0.7281553398058253
1549,CEM(T),0.974025974025974
1549,CEM(C),0.9951690821256038
1549,PSC(C),0.7345454545454545
1549,MAH(C),0.8282828282828283
1549,GEN(C),0.9359605911330049
1550,CEM(T),0.9625
1550,CEM(C),0.9813084112149533
1550,PSC(C),0.6974169741697417
1550,MAH(C),0.8226600985221675
1550,GEN(C),0.8877551020408163
1551,CEM(T),0.9371069182389937
1551,CEM(C),0.9663461538461539
1551,PSC(C),0.6842105263157895
1551,MAH(C),0.801980198019802
1551,GEN(C),0.9045226130653267
1552,CEM(T),0.9673202614379085
1552,CEM(C),0.9903846153846154
1552,PSC(C),0.66015625
1552,MAH(C),0.7832512315270936
1552,GEN(C),0.7135678391959799
1553,CEM(T),0.961038961038961
1553,CEM(C),0.9807692307692307
1553,PSC(C),0.72
1553,MAH(C),0.8112244897959183
1553,GEN(C),0.7823834196891192
1554,CEM(T),0.9483870967741935
1554,CEM(C),0.9858490566037735
1554,PSC(C),0.6962962962962963
1554,MAH(C),0.8191489361702128
1554,GEN(C),0.7815533980582524
1555,CEM(T),0.9386503067484663
1555,CEM(C),0.9626168224299065
1555,PSC(C),0.6728624535315985
1555,MAH(C),0.8
1555,GEN(C),0.7163461538461539
1556,CEM(T),0.9433962264150944
1556,CEM(C),0.9678899082568807
1556,PSC(C),0.6961538461538461
1556,MAH(C),0.8291457286432161
1556,GEN(C),0.8405797101449275
1557,CEM(T),0.967741935483871
1557,CEM(C),0.9764150943396226
1557,PSC(C),0.6967509025270758
1557,MAH(C),0.8148148148148148
1557,GEN(C),0.8088235294117647
1558,CEM(T),0.9627329192546584
1558,CEM(C),0.9859154929577465
1558,PSC(C),0.7061068702290076
1558,MAH(C),0.8426395939086294
1558,GEN(C),0.9174757281553398
1559,CEM(T),0.9342105263157895
1559,CEM(C),0.96698113207547165
1559,PSC(C),0.6996336996336996
1559,MAH(C),0.8316326530612245
1559,GEN(C),0.746268656716418
1560,CEM(T),0.9447852760736196
1560,CEM(C),0.9678899082568807
1560,PSC(C),0.6716981132075471
1560,MAH(C),0.8205128205128205
1560,GEN(C),0.7745098039215687
1561,CEM(T),0.9487179487179487
1561,CEM(C),0.9716981132075472
1561,PSC(C),0.6945454545454546
1561,MAH(C),0.7794871794871795
1561,GEN(C),0.6984924623115578
1562,CEM(T),0.9617834394904459
1562,CEM(C),0.9859154929577465
1562,PSC(C),0.6720647773279352
1562,MAH(C),0.798941798941799
1562,GEN(C),0.85
1563,CEM(T),0.9548387096774194
1563,CEM(C),0.9714285714285714
1563,PSC(C),0.6945454545454546
1563,MAH(C),0.8284313725490197
1563,GEN(C),0.7345971563981043
1564,CEM(T),0.9673202614379085
1564,CEM(C),0.9809523809523809
1564,PSC(C),0.6931818181818182
1564,MAH(C),0.82
1564,GEN(C),0.7537688442211056
1565,CEM(T),0.9620253164556962
1565,CEM(C),0.9814814814814815
1565,PSC(C),0.7222222222222222
1565,MAH(C),0.8131313131313131
1565,GEN(C),0.714975845410628
1566,CEM(T),0.9607843137254902
1566,CEM(C),0.9759615384615384
1566,PSC(C),0.7214285714285714
1566,MAH(C),0.8078817733990148
1566,GEN(C),0.7766497461928934
1567,CEM(T),0.9612903225806452
1567,CEM(C),0.9903381642512077
1567,PSC(C),0.675
1567,MAH(C),0.8118811881188119
1567,GEN(C),0.8223350253807107
1568,CEM(T),0.9607843137254902
1568,CEM(C),0.9903846153846154
1568,PSC(C),0.7037037037037037
1568,MAH(C),0.8121827411167513
1568,GEN(C),0.8153846153846154
1569,CEM(T),0.95
1569,CEM(C),0.9715639810426541
1569,PSC(C),0.66796875
1569,MAH(C),0.835
1569,GEN(C),0.8300970873786407
1570,CEM(T),0.9477124183006536
1570,CEM(C),0.966824644549763
1570,PSC(C),0.7201492537313433
1570,MAH(C),0.7989949748743719
1570,GEN(C),0.7799043062200957
1571,CEM(T),0.9548387096774194
1571,CEM(C),0.9798994974874372
1571,PSC(C),0.7095588235294118
1571,MAH(C),0.8167539267015707
1571,GEN(C),0.863849765258216
1572,CEM(T),0.9617834394904459
1572,CEM(C),0.9815668202764977
1572,PSC(C),0.7174721189591078
1572,MAH(C),0.8177339901477833
1572,GEN(C),0.8173076923076923
1573,CEM(T),0.9545454545454546
1573,CEM(C),0.9806763285024155
1573,PSC(C),0.708029197080292
1573,MAH(C),0.8324873096446701
1573,GEN(C),0.8492462311557789
1574,CEM(T),0.9548387096774194
1574,CEM(C),0.9857142857142858
1574,PSC(C),0.6702898550724637
1574,MAH(C),0.7967914438502673
1574,GEN(C),0.8010204081632653
1575,CEM(T),0.949685534591195
1575,CEM(C),0.9724770642201835
1575,PSC(C),0.7180451127819549
1575,MAH(C),0.837696335078534
1575,GEN(C),0.8112244897959183
1576,CEM(T),0.934640522875817
1576,CEM(C),0.9809523809523809
1576,PSC(C),0.7148148148148148
1576,MAH(C),0.7959183673469388
1576,GEN(C),0.7939698492462312
1577,CEM(T),0.9483870967741935
1577,CEM(C),0.9761904761904762
1577,PSC(C),0.7035714285714286
1577,MAH(C),0.8
1577,GEN(C),0.9128205128205128
1578,CEM(T),0.967741935483871
1578,CEM(C),0.9765258215962441
1578,PSC(C),0.6640926640926641
1578,MAH(C),0.7828282828282829
1578,GEN(C),0.8472906403940886
1579,CEM(T),0.9325153374233128
1579,CEM(C),0.9720930232558139
1579,PSC(C),0.7
1579,MAH(C),0.83
1579,GEN(C),0.7653061224489796
1580,CEM(T),0.9415584415584416
1580,CEM(C),0.9765258215962441
1580,PSC(C),0.6579925650557621
1580,MAH(C),0.835
1580,GEN(C),0.8529411764705882
1581,CEM(T),0.9430379746835443
1581,CEM(C),0.9674418604651163
1581,PSC(C),0.7089552238805971
1581,MAH(C),0.8177083333333334
1581,GEN(C),0.8226600985221675
1582,CEM(T),0.948051948051948
1582,CEM(C),0.9802955665024631
1582,PSC(C),0.688
1582,MAH(C),0.8247422680412371
1582,GEN(C),0.7680412371134021
1583,CEM(T),0.9662162162162162
1583,CEM(C),0.9808612440191388
1583,PSC(C),0.6909090909090909
1583,MAH(C),0.8308457711442786
1583,GEN(C),0.8669950738916257
1584,CEM(T),0.95625
1584,CEM(C),0.9728506787330317
1584,PSC(C),0.6900369003690037
1584,MAH(C),0.8383838383838383
1584,GEN(C),0.7346938775510204
1585,CEM(T),0.9612903225806452
1585,CEM(C),0.9852216748768473
1585,PSC(C),0.7321428571428571
1585,MAH(C),0.8201058201058201
1585,GEN(C),0.7881773399014779
1586,CEM(T),0.9602649006622517
1586,CEM(C),0.9811320754716981
1586,PSC(C),0.7368421052631579
1586,MAH(C),0.788659793814433
1586,GEN(C),0.7960199004975125
1587,CEM(T),0.9490445859872612
1587,CEM(C),0.9813953488372092
1587,PSC(C),0.7018181818181818
1587,MAH(C),0.8131313131313131
1587,GEN(C),0.8358974358974359
1588,CEM(T),0.9483870967741935
1588,CEM(C),0.9681818181818181
1588,PSC(C),0.6729323308270677
1588,MAH(C),0.7738693467336684
1588,GEN(C),0.751219512195122
1589,CEM(T),0.948051948051948
1589,CEM(C),0.9764150943396226
1589,PSC(C),0.72
1589,MAH(C),0.8274111675126904
1589,GEN(C),0.7941176470588235
1590,CEM(T),0.93125
1590,CEM(C),0.9671361502347418
1590,PSC(C),0.6821428571428572
1590,MAH(C),0.7970297029702971
1590,GEN(C),0.8221153846153846
1591,CEM(T),0.9615384615384616
1591,CEM(C),0.985981308411215
1591,PSC(C),0.6738351254480287
1591,MAH(C),0.7843137254901961
1591,GEN(C),0.7878787878787878
1592,CEM(T),0.9681528662420382
1592,CEM(C),0.9811320754716981
1592,PSC(C),0.696969696969697
1592,MAH(C),0.7947368421052632
1592,GEN(C),0.7307692307692307
1593,CEM(T),0.9536423841059603
1593,CEM(C),0.981042654028436
1593,PSC(C),0.6928571428571428
1593,MAH(C),0.7635467980295566
1593,GEN(C),0.8195121951219512
1594,CEM(T),0.9668874172185431
1594,CEM(C),0.9720930232558139
1594,PSC(C),0.7244094488188977
1594,MAH(C),0.7967914438502673
1594,GEN(C),0.8232323232323232
1595,CEM(T),0.9503105590062112
1595,CEM(C),0.9769585253456221
1595,PSC(C),0.7285714285714285
1595,MAH(C),0.8131313131313131
1595,GEN(C),0.7537688442211056
1596,CEM(T),0.9490445859872612
1596,CEM(C),0.9665071770334929
1596,PSC(C),0.7105263157894737
1596,MAH(C),0.7980295566502463
1596,GEN(C),0.8374384236453202
1597,CEM(T),0.9807692307692307
1597,CEM(C),0.9907834101382489
1597,PSC(C),0.6972111553784861
1597,MAH(C),0.7704081632653061
1597,GEN(C),0.7979274611398963
1598,CEM(T),0.9536423841059603
1598,CEM(C),0.9714285714285714
1598,PSC(C),0.751937984496124
1598,MAH(C),0.8308457711442786
1598,GEN(C),0.8190954773869347
1599,CEM(T),0.9367088607594937
1599,CEM(C),0.9671361502347418
1599,PSC(C),0.6796875
1599,MAH(C),0.805
1599,GEN(C),0.8199052132701422
1600,CEM(T),0.967948717948718
1600,CEM(C),0.9900497512437811
1600,PSC(C),0.6811594202898551
1600,MAH(C),0.7881773399014779
1600,GEN(C),0.8177339901477833
1601,CEM(T),0.9423076923076923
1601,CEM(C),0.9720930232558139
1601,PSC(C),0.7216117216117216
1601,MAH(C),0.8109452736318408
1601,GEN(C),0.8009950248756219
1602,CEM(T),0.9483870967741935
1602,CEM(C),0.966183574879227
1602,PSC(C),0.6942446043165468
1602,MAH(C),0.7817258883248731
1602,GEN(C),0.7635467980295566
1603,CEM(T),0.9801324503311258
1603,CEM(C),0.9952380952380953
1603,PSC(C),0.7318840579710145
1603,MAH(C),0.81
1603,GEN(C),0.7692307692307693
1604,CEM(T),0.9487179487179487
1604,CEM(C),0.9813084112149533
1604,PSC(C),0.7214285714285714
1604,MAH(C),0.796875
1604,GEN(C),0.7788944723618091
1605,CEM(T),0.9433962264150944
1605,CEM(C),0.971830985915493
1605,PSC(C),0.7285714285714285
1605,MAH(C),0.8118811881188119
1605,GEN(C),0.7676767676767676
1606,CEM(T),0.9266666666666666
1606,CEM(C),0.9760765550239234
1606,PSC(C),0.6966292134831461
1606,MAH(C),0.8163265306122449
1606,GEN(C),0.7939698492462312
1607,CEM(T),0.9477124183006536
1607,CEM(C),0.9808612440191388
1607,PSC(C),0.6931818181818182
1607,MAH(C),0.8229166666666666
1607,GEN(C),0.7684729064039408
1608,CEM(T),0.9615384615384616
1608,CEM(C),0.9720930232558139
1608,PSC(C),0.6642066420664207
1608,MAH(C),0.7806122448979592
1608,GEN(C),0.8686868686868687
1609,CEM(T),0.9426751592356688
1609,CEM(C),0.970873786407767
1609,PSC(C),0.7397769516728625
1609,MAH(C),0.7959183673469388
1609,GEN(C),0.8712871287128713
1610,CEM(T),0.9554140127388535
1610,CEM(C),0.9720930232558139
1610,PSC(C),0.7310606060606061
1610,MAH(C),0.8217821782178217
1610,GEN(C),0.9030612244897959
1611,CEM(T),0.9419354838709677
1611,CEM(C),0.9715639810426541
1611,PSC(C),0.7285714285714285
1611,MAH(C),0.8134715025906736
1611,GEN(C),0.7725118483412322
1612,CEM(T),0.934640522875817
1612,CEM(C),0.966183574879227
1612,PSC(C),0.7158671586715867
1612,MAH(C),0.8071065989847716
1612,GEN(C),0.8028846153846154
1613,CEM(T),0.9493670886075949
1613,CEM(C),0.9716981132075472
1613,PSC(C),0.6970802919708029
1613,MAH(C),0.7828282828282829
1613,GEN(C),0.8522167487684729
1614,CEM(T),0.9259259259259259
1614,CEM(C),0.9715639810426541
1614,PSC(C),0.7228915662650602
1614,MAH(C),0.8223350253807107
1614,GEN(C),0.8529411764705882
1615,CEM(T),0.9419354838709677
1615,CEM(C),0.9813953488372092
1615,PSC(C),0.7252747252747253
1615,MAH(C),0.8214285714285714
1615,GEN(C),0.7922705314009661
1616,CEM(T),0.9548387096774194
1616,CEM(C),0.9857142857142858
1616,PSC(C),0.7184115523465704
1616,MAH(C),0.8291457286432161
1616,GEN(C),0.8333333333333334
1617,CEM(T),0.9554140127388535
1617,CEM(C),0.9760765550239234
1617,PSC(C),0.7127272727272728
1617,MAH(C),0.826530612244898
1617,GEN(C),0.7980295566502463
1618,CEM(T),0.9545454545454546
1618,CEM(C),0.9809523809523809
1618,PSC(C),0.6764705882352942
1618,MAH(C),0.8256410256410256
1618,GEN(C),0.8848167539267016
1619,CEM(T),0.9477124183006536
1619,CEM(C),0.9719626168224299
1619,PSC(C),0.6968503937007874
1619,MAH(C),0.8367346938775511
1619,GEN(C),0.7474226804123711
1620,CEM(T),0.9617834394904459
1620,CEM(C),0.9861111111111112
1620,PSC(C),0.6573705179282868
1620,MAH(C),0.8082901554404145
1620,GEN(C),0.7959183673469388
1621,CEM(T),0.949685534591195
1621,CEM(C),0.9759615384615384
1621,PSC(C),0.7289377289377289
1621,MAH(C),0.8232323232323232
1621,GEN(C),0.7397959183673469
1622,CEM(T),0.9503105590062112
1622,CEM(C),0.9627906976744186
1622,PSC(C),0.6896551724137931
1622,MAH(C),0.7894736842105263
1622,GEN(C),0.8308457711442786
1623,CEM(T),0.9483870967741935
1623,CEM(C),0.9757281553398058
1623,PSC(C),0.7153846153846154
1623,MAH(C),0.8134715025906736
1623,GEN(C),0.7178217821782178
1624,CEM(T),0.9559748427672956
1624,CEM(C),0.9771689497716894
1624,PSC(C),0.7464285714285714
1624,MAH(C),0.7766990291262136
1624,GEN(C),0.8112244897959183
1625,CEM(T),0.9477124183006536
1625,CEM(C),0.9707317073170731
1625,PSC(C),0.7163636363636363
1625,MAH(C),0.8071065989847716
1625,GEN(C),0.774869109947644
1626,CEM(T),0.9375
1626,CEM(C),0.9716981132075472
1626,PSC(C),0.6791044776119403
1626,MAH(C),0.7910447761194029
1626,GEN(C),0.7563451776649747
1627,CEM(T),0.9612903225806452
1627,CEM(C),0.9760765550239234
1627,PSC(C),0.6981818181818182
1627,MAH(C),0.7889447236180904
1627,GEN(C),0.8325123152709359
1628,CEM(T),0.9470198675496688
1628,CEM(C),0.9759615384615384
1628,PSC(C),0.6988416988416989
1628,MAH(C),0.7766497461928934
1628,GEN(C),0.7114427860696517
1629,CEM(T),0.9487179487179487
1629,CEM(C),0.9761904761904762
1629,PSC(C),0.7178571428571429
1629,MAH(C),0.8131313131313131
1629,GEN(C),0.8241206030150754
1630,CEM(T),0.9440993788819876
1630,CEM(C),0.970873786407767
1630,PSC(C),0.6951219512195121
1630,MAH(C),0.7875647668393783
1630,GEN(C),0.9253731343283582
1631,CEM(T),0.9727891156462585
1631,CEM(C),0.9812206572769953
1631,PSC(C),0.6945454545454546
1631,MAH(C),0.817258883248731
1631,GEN(C),0.8592964824120602
1632,CEM(T),0.9675324675324676
1632,CEM(C),0.9856459330143541
1632,PSC(C),0.7047970479704797
1632,MAH(C),0.805
1632,GEN(C),0.775
1633,CEM(T),0.9554140127388535
1633,CEM(C),0.9723502304147466
1633,PSC(C),0.7283464566929134
1633,MAH(C),0.7755102040816326
1633,GEN(C),0.8691099476439791
1634,CEM(T),0.9254658385093167
1634,CEM(C),0.9767441860465116
1634,PSC(C),0.7169117647058824
1634,MAH(C),0.805
1634,GEN(C),0.8274111675126904
1635,CEM(T),0.9554140127388535
1635,CEM(C),0.9861751152073732
1635,PSC(C),0.7137404580152672
1635,MAH(C),0.8439024390243902
1635,GEN(C),0.8232323232323232
1636,CEM(T),0.9602649006622517
1636,CEM(C),0.9904761904761905
1636,PSC(C),0.7320754716981132
1636,MAH(C),0.8316831683168316
1636,GEN(C),0.7704081632653061
1637,CEM(T),0.9671052631578947
1637,CEM(C),0.985781990521327
1637,PSC(C),0.758364312267658
1637,MAH(C),0.7948717948717948
1637,GEN(C),0.8067632850241546
1638,CEM(T),0.9354838709677419
1638,CEM(C),0.9626168224299065
1638,PSC(C),0.7326007326007326
1638,MAH(C),0.7989690721649485
1638,GEN(C),0.8118811881188119
1639,CEM(T),0.9622641509433962
1639,CEM(C),0.9855769230769231
1639,PSC(C),0.6846153846153846
1639,MAH(C),0.8229166666666666
1639,GEN(C),0.7931034482758621
1640,CEM(T),0.9463087248322147
1640,CEM(C),0.975609756097561
1640,PSC(C),0.7101449275362319
1640,MAH(C),0.7967032967032966
1640,GEN(C),0.8267326732673267
1641,CEM(T),0.9470198675496688
1641,CEM(C),0.9768518518518519
1641,PSC(C),0.6505576208178439
1641,MAH(C),0.7487179487179487
1641,GEN(C),0.7736842105263158
1642,CEM(T),0.9605263157894737
1642,CEM(C),0.9904761904761905
1642,PSC(C),0.6640316205533597
1642,MAH(C),0.8232323232323232
1642,GEN(C),0.8731707317073171
1643,CEM(T),0.95
1643,CEM(C),0.9715639810426541
1643,PSC(C),0.7090909090909091
1643,MAH(C),0.8375634517766497
1643,GEN(C),0.815
1644,CEM(T),0.9615384615384616
1644,CEM(C),0.9813953488372092
1644,PSC(C),0.6541353383458647
1644,MAH(C),0.8282828282828283
1644,GEN(C),0.7828282828282829
1645,CEM(T),0.95625
1645,CEM(C),0.981042654028436
1645,PSC(C),0.7142857142857143
1645,MAH(C),0.8088235294117647
1645,GEN(C),0.7069767441860465
1646,CEM(T),0.9363057324840764
1646,CEM(C),0.963302752293578
1646,PSC(C),0.7571428571428571
1646,MAH(C),0.8051282051282052
1646,GEN(C),0.7980769230769231
1647,CEM(T),0.9671052631578947
1647,CEM(C),0.9902912621359223
1647,PSC(C),0.6825396825396826
1647,MAH(C),0.827027027027027
1647,GEN(C),0.8121827411167513
1648,CEM(T),0.954248366013072
1648,CEM(C),0.9808612440191388
1648,PSC(C),0.7347670250896058
1648,MAH(C),0.7969543147208121
1648,GEN(C),0.7287234042553191
1649,CEM(T),0.93125
1649,CEM(C),0.9719626168224299
1649,PSC(C),0.6891385767790262
1649,MAH(C),0.8298969072164949
1649,GEN(C),0.7142857142857143
1650,CEM(T),0.9415584415584416
1650,CEM(C),0.9710144927536232
1650,PSC(C),0.7075812274368231
1650,MAH(C),0.8333333333333334
1650,GEN(C),0.7819905213270142
1651,CEM(T),0.967948717948718
1651,CEM(C),0.9753694581280788
1651,PSC(C),0.7111913357400722
1651,MAH(C),0.8080808080808081
1651,GEN(C),0.8367346938775511
1652,CEM(T),0.9433962264150944
1652,CEM(C),0.9753694581280788
1652,PSC(C),0.725
1652,MAH(C),0.8102564102564103
1652,GEN(C),0.8082901554404145
1653,CEM(T),0.9664429530201343
1653,CEM(C),0.9856459330143541
1653,PSC(C),0.7148014440433214
1653,MAH(C),0.7918781725888325
1653,GEN(C),0.7552083333333334
1654,CEM(T),0.9554140127388535
1654,CEM(C),0.9766355140186916
1654,PSC(C),0.7226277372262774
1654,MAH(C),0.7842105263157895
1654,GEN(C),0.7448979591836735
1655,CEM(T),0.9536423841059603
1655,CEM(C),0.9808612440191388
1655,PSC(C),0.7094339622641509
1655,MAH(C),0.8042328042328042
1655,GEN(C),0.6735751295336787
1656,CEM(T),0.9483870967741935
1656,CEM(C),0.9857142857142858
1656,PSC(C),0.6859205776173285
1656,MAH(C),0.7969543147208121
1656,GEN(C),0.7969543147208121
1657,CEM(T),0.9358974358974359
1657,CEM(C),0.9678899082568807
1657,PSC(C),0.6923076923076923
1657,MAH(C),0.7727272727272727
1657,GEN(C),0.7233009708737864
1658,CEM(T),0.9548387096774194
1658,CEM(C),0.9858490566037735
1658,PSC(C),0.714828897338403
1658,MAH(C),0.8090452261306532
1658,GEN(C),0.6834170854271356
1659,CEM(T),0.9433962264150944
1659,CEM(C),0.9805825242718447
1659,PSC(C),0.7075812274368231
1659,MAH(C),0.825
1659,GEN(C),0.7285714285714285
1660,CEM(T),0.974025974025974
1660,CEM(C),0.985781990521327
1660,PSC(C),0.7078651685393258
1660,MAH(C),0.8
1660,GEN(C),0.815
1661,CEM(T),0.954248366013072
1661,CEM(C),0.975609756097561
1661,PSC(C),0.6807692307692308
1661,MAH(C),0.7835051546391752
1661,GEN(C),0.6908212560386473
1662,CEM(T),0.9622641509433962
1662,CEM(C),0.9768518518518519
1662,PSC(C),0.6795366795366795
1662,MAH(C),0.7692307692307693
1662,GEN(C),0.7564766839378239
1663,CEM(T),0.9612903225806452
1663,CEM(C),0.9767441860465116
1663,PSC(C),0.6678832116788321
1663,MAH(C),0.8177083333333334
1663,GEN(C),0.85
1664,CEM(T),0.9440993788819876
1664,CEM(C),0.9770642201834863
1664,PSC(C),0.6626984126984127
1664,MAH(C),0.7881773399014779
1664,GEN(C),0.7653061224489796
1665,CEM(T),0.9490445859872612
1665,CEM(C),0.9761904761904762
1665,PSC(C),0.6859205776173285
1665,MAH(C),0.7897435897435897
1665,GEN(C),0.7424242424242424
1666,CEM(T),0.9681528662420382
1666,CEM(C),0.9854368932038835
1666,PSC(C),0.75
1666,MAH(C),0.8316831683168316
1666,GEN(C),0.7355769230769231
1667,CEM(T),0.9559748427672956
1667,CEM(C),0.9859154929577465
1667,PSC(C),0.7035714285714286
1667,MAH(C),0.8316326530612245
1667,GEN(C),0.8097560975609757
1668,CEM(T),0.9285714285714286
1668,CEM(C),0.9760765550239234
1668,PSC(C),0.6851851851851852
1668,MAH(C),0.7960199004975125
1668,GEN(C),0.785
1669,CEM(T),0.93125
1669,CEM(C),0.9681818181818181
1669,PSC(C),0.673992673992674
1669,MAH(C),0.8146341463414634
1669,GEN(C),0.8059701492537313
1670,CEM(T),0.9487179487179487
1670,CEM(C),0.9724770642201835
1670,PSC(C),0.720754716981132
1670,MAH(C),0.7868020304568528
1670,GEN(C),0.8298969072164949
1671,CEM(T),0.9673202614379085
1671,CEM(C),0.9813084112149533
1671,PSC(C),0.7330827067669173
1671,MAH(C),0.8333333333333334
1671,GEN(C),0.7307692307692307
1672,CEM(T),0.9673202614379085
1672,CEM(C),0.9858490566037735
1672,PSC(C),0.6640316205533597
1672,MAH(C),0.803921568627451
1672,GEN(C),0.7044334975369458
1673,CEM(T),0.9668874172185431
1673,CEM(C),0.9855072463768116
1673,PSC(C),0.7357142857142858
1673,MAH(C),0.8112244897959183
1673,GEN(C),0.7241379310344828
1674,CEM(T),0.961038961038961
1674,CEM(C),0.985781990521327
1674,PSC(C),0.725925925925926
1674,MAH(C),0.7755102040816326
1674,GEN(C),0.835
1675,CEM(T),0.9430379746835443
1675,CEM(C),0.972972972972973
1675,PSC(C),0.7302158273381295
1675,MAH(C),0.817258883248731
1675,GEN(C),0.8284313725490197
1676,CEM(T),0.9612903225806452
1676,CEM(C),0.981651376146789
1676,PSC(C),0.7169117647058824
1676,MAH(C),0.8374384236453202
1676,GEN(C),0.7881773399014779
1677,CEM(T),0.95
1677,CEM(C),0.9805825242718447
1677,PSC(C),0.6666666666666666
1677,MAH(C),0.8235294117647058
1677,GEN(C),0.8592964824120602
1678,CEM(T),0.9473684210526315
1678,CEM(C),0.9806763285024155
1678,PSC(C),0.6900369003690037
1678,MAH(C),0.785
1678,GEN(C),0.7461928934010152
1679,CEM(T),0.9559748427672956
1679,CEM(C),0.9808612440191388
1679,PSC(C),0.6811023622047244
1679,MAH(C),0.7967914438502673
1679,GEN(C),0.8112244897959183
1680,CEM(T),0.9685534591194969
1680,CEM(C),0.9857142857142858
1680,PSC(C),0.6859205776173285
1680,MAH(C),0.8102564102564103
1680,GEN(C),0.7487684729064039
1681,CEM(T),0.9426751592356688
1681,CEM(C),0.9801980198019802
1681,PSC(C),0.724907063197026
1681,MAH(C),0.8181818181818182
